user_id,age,count,activity,bot_score_english
924402288,3471,1575,0.453759723,0.041324617
917510454,3477,227,0.065286166,0.065348223
928701084,3468,98,0.028258362,0.006189479
927297259,3469,5508,1.587777457,0.036791369
922167709,3473,7159,2.061330262,0.058339997
922023800,3473,61721,17.77166715,0.00300589
921474980,3474,17666,5.085204375,0.011271608
919105016,3476,23498,6.760069045,0.35321667
927837097,3469,31834,9.176707985,0.041324617
919324692,3476,67741,19.48820483,0.35321667
923039696,3472,19296,5.557603687,0.784040813
928628718,3468,1643,0.473760092,0.251885756
926867670,3469,17614,5.077543961,0.036791369
927991766,3468,57340,16.53402537,0.058339997
926388643,3470,169558,48.86397695,0.091313128
916854385,3478,95073,27.33553767,0.35321667
921429019,3474,47480,13.66724237,0.018155092
914204388,3480,8622,2.477586207,0.530100027
928365684,3468,31385,9.04988466,0.126201693
926288635,3470,64,0.018443804,0.008871873
920121054,3475,715649,205.9421583,0.03273843
917445534,3477,13303,3.825999425,0.189798832
923279041,3472,6482,1.866935484,0.018155092
926894935,3469,6320,1.821850677,0.091313128
918168757,3477,29176,8.391141789,0.091313128
925109652,3471,40810,11.75741861,0.03273843
928210968,3468,248492,71.65282584,0.041324617
919153166,3476,12344,3.551208285,0.091313128
927795728,3469,3237,0.933121937,0.171898658
928377534,3468,342570,98.78027682,0.01431107
915757010,3479,10941,3.144869215,0.025888056
927521048,3469,5697,1.642260017,0.073132946
928285790,3468,51230,14.772203,0.003390916
923068808,3472,290695,83.72551843,0.007869419
928823492,3468,67718,19.52652826,0.381303996
928608332,3468,2,0.000576701,0.010000738
923812308,3472,68572,19.75,0.101853892
923344051,3472,40686,11.71831797,0.065348223
926394636,3470,60672,17.48472622,0.058339997
916766124,3478,58009,16.67883841,0.229790832
923086410,3472,95545,27.5187212,0.008871873
921834906,3473,57310,16.50158365,0.01431107
917497297,3477,66437,19.10756399,0.025888056
915442230,3479,7727,2.221040529,0.004866408
918510061,3476,579043,166.5831415,0.010000738
918596144,3476,2974,0.855581128,0.46971728
914199043,3480,68570,19.70402299,0.025888056
923776034,3472,759435,218.7312788,0.20909234
925332900,3470,91627,26.4054755,0.03273843
927167876,3469,13431,3.871720957,0.091313128
922699555,3473,27589,7.943852577,0.979544508
919987729,3475,18230,5.246043165,0.004866408
924179820,3471,16474,4.746182656,0.065348223
918470012,3476,987,0.283947066,0.35321667
916761230,3478,31489,9.053766532,0.35321667
942539628,3457,10423,3.015041944,0.023007536
940611128,3458,1999,0.578079815,0.029118466
931034550,3466,6107,1.761973456,0.140148681
938848602,3459,187651,54.25007228,0.300114039
941785711,3457,367892,106.4194388,0.036791369
944252600,3455,2471,0.715195369,0.023007536
930330528,3466,115717,33.38632429,0.052041514
933831505,3463,659,0.19029743,0.724507962
933147470,3464,8904,2.570438799,0.326107772
936106807,3462,5882,1.699017909,0.036791369
935623040,3462,1505,0.434719815,0.036791369
930555380,3466,66107,19.07299481,0.673731024
933088717,3464,7768,2.242494226,0.046389527
938755896,3459,1212,0.350390286,0.025888056
935576732,3462,854,0.246678221,0.046389527
937272757,3461,3407,0.984397573,0.113459506
939062334,3459,285445,82.52240532,0.025888056
944616194,3455,32758,9.481331404,0.300114039
937802894,3460,48830,14.11271676,0.035735023
931769522,3465,40748,11.75988456,0.85976291
930012380,3466,22441,6.474610502,0.43974626
938250991,3460,22632,6.541040462,0.025888056
930503167,3466,50065,14.44460473,0.025888056
932517240,3464,12788,3.691685912,0.873717405
939732307,3459,202747,58.6143394,0.046389527
945238148,3455,211097,61.09898698,0.012701904
933932539,3463,16057,4.636731158,0.976975972
943274648,3456,19699,5.69994213,0.011271608
936001447,3462,599,0.173021375,0.499908319
936908822,3461,62,0.017913898,0.091313128
945069505,3455,7160,2.0723589,0.113459506
930812802,3466,170016,49.0525101,0.041324617
932274974,3465,14891,4.297546898,0.010000738
942404748,3457,89,0.025744865,0.058339997
937005535,3461,20911,6.041895406,0.025888056
931831309,3465,95,0.027417027,0.025888056
930601556,3466,4141,1.19474899,0.007869419
939054036,3459,11022,3.186470078,0.03273843
939030457,3459,146615,42.3865279,0.101853892
930449683,3466,150706,43.48124639,0.646615753
942135630,3457,33175,9.596470929,0.023007536
937713162,3460,25573,7.391040462,0.011271608
945216618,3455,12486,3.613892909,0.036791369
942809905,3456,58306,16.87094907,0.029118466
930324296,3466,77481,22.35458742,0.010000738
939986905,3458,16036,4.637362637,0.011271608
943979888,3456,405725,117.3972801,0.052041514
941633594,3457,8175,2.364767139,0.073132946
944066155,3455,23700,6.859623734,0.03273843
931461228,3465,31357,9.04963925,0.091313128
931838324,3465,12357,3.566233766,0.036791369
931068577,3465,23799,6.868398268,0.530100027
930784302,3466,10168,2.933641085,0.065348223
942700274,3456,31497,9.113715278,0.005488437
937527482,3461,19966,5.768852933,0.988720215
932264328,3465,8032,2.318037518,0.007869419
930547177,3466,18624,5.373341027,0.065348223
940490444,3458,10097,2.919895894,0.025888056
942330997,3457,23343,6.752386462,0.140148681
940030070,3458,8242,2.383458647,0.140148681
934786369,3463,409,0.118105689,0.036791369
935050772,3463,9764,2.819520647,0.410208262
930664382,3466,6402,1.847085978,0.058339997
935581986,3462,186534,53.88041594,0.029118466
939102368,3459,345208,99.79994218,0.229790832
944172661,3455,115667,33.47814761,0.041324617
930556238,3466,164269,47.39440277,0.046389527
944789022,3455,53525,15.49204052,0.012701904
935906036,3462,113,0.032640092,0.101853892
950472805,3450,5569,1.614202899,0.025888056
956049230,3446,29176,8.466627974,0.091313128
956579101,3446,9581,2.780325015,0.018155092
959098208,3444,16945,4.920150987,0.012701904
962622948,3442,22067,6.411098199,0.029118466
953402348,3449,12504,3.625398666,0.155362948
962775812,3442,16345,4.748692621,0.35321667
961593583,3442,73796,21.43986055,0.113459506
950485561,3450,20258,5.871884058,0.091313128
961113973,3443,59112,17.16874818,0.229790832
956426406,3446,167907,48.72518862,0.023007536
948435847,3452,28984,8.396292005,0.918181007
952975458,3449,26361,7.643084952,0.126201693
960737810,3443,30713,8.92041824,0.926817323
952878144,3449,22702,6.582197738,0.020440801
962177264,3442,49515,14.38553167,0.20909234
961531345,3442,1162,0.337594422,0.041324617
954568844,3448,8662,2.512180974,0.673731024
957978588,3445,64494,18.72104499,0.03273843
950849088,3450,51164,14.83014493,0.189798832
952479540,3449,229582,66.56480139,0.01431107
948834246,3452,16925,4.902954809,0.113459506
954822308,3448,3038,0.881090487,0.275345669
953396989,3449,659,0.191069875,0.101853892
961045705,3443,27375,7.9509149,0.251885756
950810180,3450,16713,4.844347826,0.300114039
961483813,3442,3068,0.891342243,0.025888056
950469180,3450,640,0.185507246,0.052041514
952900632,3449,3121,0.904899971,0.006189479
953617668,3448,3630,1.052784223,0.073132946
963270067,3441,12212,3.548968323,0.00382507
956329872,3446,2889,0.83836332,0.673731024
956464326,3446,5458,1.583865351,0.065348223
962959332,3442,14129,4.104880883,0.041324617
954150355,3448,11666,3.383410673,0.052041514
945952746,3454,4076,1.180081065,0.018155092
955065246,3447,4396,1.275311865,0.042951028
952955610,3449,26,0.007538417,0.155362948
946644128,3453,49208,14.25079641,0.073132946
951436651,3450,15509,4.495362319,0.499908319
956464242,3446,9021,2.61781776,0.007869419
958692224,3444,4328,1.256678281,0.140148681
952132291,3449,532994,154.5358075,0.046389527
952240944,3449,17022,4.935343578,0.036791369
945535394,3455,22145,6.409551375,0.251885756
954562351,3448,9363,2.715487239,0.699731881
960494521,3443,3231,0.938425791,0.618522961
948586723,3452,22785,6.600521437,0.560073033
949377253,3451,60926,17.65459287,0.171898658
955494762,3447,710,0.205976211,0.029118466
960579078,3443,554,0.160906186,0.016120766
956068231,3446,29841,8.65960534,0.01431107
950267930,3451,68162,19.75137641,0.987288895
946646876,3453,159508,46.19403417,0.018155092
960795565,3443,194658,56.5373221,0.029118466
956727751,3446,1444,0.419036564,0.041324617
963106915,3442,4716,1.370133643,0.673731024
957934981,3445,58623,17.01683599,0.018155092
959817702,3444,457909,132.9584785,0.025888056
956701992,3446,37445,10.86622171,0.016120766
947136973,3453,76740,22.22415291,0.091313128
966965755,3438,23691,6.890924956,0.113459506
967282465,3438,16526,4.806864456,0.006979437
970745395,3436,28846,8.395227008,0.012701904
965490402,3440,80276,23.33604651,0.020440801
964841570,3440,7343,2.134593023,0.171898658
974905141,3433,131091,38.185552,0.025888056
971196608,3436,7332,2.133876601,0.020440801
979336068,3430,4235,1.234693878,0.006189479
974261708,3434,50982,14.84624345,0.020440801
968518765,3437,6840,1.990107652,0.326107772
980279137,3429,22017,6.420822397,0.023007536
967889876,3438,2010,0.584642234,0.036791369
965201936,3440,19060,5.540697674,0.673731024
967045405,3438,1143,0.332460733,0.171898658
970747603,3436,191289,55.67200233,0.00382507
963429733,3441,34902,10.14298169,0.023007536
973968612,3434,38316,11.15783343,0.010000738
965690598,3439,31847,9.260540855,0.007869419
972953418,3434,1682,0.489807804,0.036791369
967995709,3438,11399,3.31559046,0.005488437
980125898,3429,256741,74.87343249,0.052041514
979111560,3430,2107,0.614285714,0.073132946
966781519,3438,17098,4.973240256,0.300114039
975570571,3432,1132,0.32983683,0.052041514
979365836,3430,4900,1.428571429,0.004866408
970633422,3436,3375,0.982246799,0.073132946
969736238,3437,41103,11.95897585,0.20909234
964460408,3441,9603,2.7907585,0.052041514
971148546,3436,2804,0.816065192,0.010000738
969233683,3437,81454,23.69915624,0.140148681
970134924,3436,1904,0.554132712,0.058339997
978399840,3430,33952,9.898542274,0.073132946
968636509,3437,11411,3.320046552,0.073132946
978979944,3430,1195326,348.4915452,0.023007536
968236544,3437,58915,17.14140239,0.025888056
979694881,3430,1654,0.482215743,0.073132946
970982173,3436,18861,5.489231665,0.844540781
977197573,3431,47,0.01369863,0.011271608
967131524,3438,12695,3.69255381,0.073132946
972545726,3435,4451,1.295778748,0.189798832
974004870,3434,6070,1.767617938,0.010000738
967419938,3438,219926,63.96916812,0.006189479
967291159,3438,9189,2.672774869,0.189798832
975160350,3433,4054,1.180891349,0.073132946
973912734,3434,40209,11.70908561,0.229790832
972824592,3435,61628,17.9411936,0.029118466
965157834,3440,6387,1.856686047,0.499908319
975224936,3433,2002,0.583163414,0.091313128
971797764,3435,1794,0.522270742,0.20909234
968950891,3437,64497,18.76549316,0.155362948
975440238,3433,13181,3.83949898,0.251885756
970759783,3436,11046,3.214784633,0.300114039
974809158,3433,1284,0.374016895,0.126201693
964571947,3440,3676,1.068604651,0.08176391
973553028,3434,155639,45.322947,0.189798832
967310486,3438,40339,11.73327516,0.029118466
972838771,3435,6125,1.783114993,0.025888056
964313323,3441,12628,3.669863412,0.03273843
971155760,3436,3506,1.020372526,0.041324617
967909567,3438,26548,7.721931355,0.20909234
968060089,3438,21605,6.284176847,0.918181007
964966728,3440,1120483,325.7218023,0.275345669
964370160,3441,97242,28.2598082,0.036791369
968698897,3437,101864,29.63747454,0.091313128
988491978,3423,7131,2.083260298,0.171898658
984563910,3427,35777,10.43974322,0.947922291
992241924,3422,12218,3.570426651,0.499908319
991604504,3422,23379,6.831969608,0.007869419
988752781,3423,7037,2.055799007,0.018155092
995632249,3420,1143,0.334210526,0.018155092
993476095,3421,14136,4.13212511,0.229790832
987010280,3424,361,0.105432243,0.275345669
995870238,3419,13782,4.031003217,0.011271608
987306667,3424,130246,38.03913551,0.126201693
983724848,3427,107903,31.48613948,0.126201693
992639791,3421,66471,19.43028354,0.023007536
986061073,3425,194431,56.76817518,0.041324617
987414492,3424,48556,14.18107477,0.058339997
982603362,3428,68618,20.01691949,0.046389527
992092249,3422,5421,1.584161309,0.155362948
993213240,3421,52851,15.44899152,0.189798832
994768394,3420,5052,1.477192982,0.01431107
989070241,3423,9,0.002629273,0.101853892
989884466,3423,34838,10.17762197,0.025888056
987787080,3424,2718,0.793808411,0.058339997
987931376,3424,837,0.244450935,0.006979437
985135850,3426,1012031,295.3972563,0.073132946
991917469,3422,178,0.052016365,0.010000738
985882068,3425,8861,2.587153285,0.01431107
990917288,3422,35559,10.39129164,0.065348223
993714656,3421,20517,5.99736919,0.046389527
991292700,3422,97692,28.54821742,0.018155092
988423524,3424,10051,2.935455607,0.20909234
992386662,3422,22846,6.676212741,0.052041514
993340376,3421,12256,3.582578194,0.073132946
994227084,3420,4298,1.256725146,0.724507962
990463308,3422,187651,54.83664524,0.046389527
990474464,3422,11008,3.216832262,0.052041514
983757584,3427,30713,8.962065947,0.091313128
988638811,3423,32919,9.617002629,0.041324617
990131587,3423,2831,0.827052293,0.300114039
982105645,3428,517,0.150816803,0.229790832
991335499,3422,5814,1.699006429,0.029118466
989761910,3423,5411,1.580777096,0.046389527
983273395,3427,19273,5.623869273,0.140148681
981279702,3429,39687,11.57392826,0.036791369
987244465,3424,96104,28.06775701,0.025888056
981689012,3428,2579,0.752333722,0.065348223
993641864,3421,41756,12.20578778,0.560073033
985891242,3425,111026,32.41635036,0.091313128
991925736,3422,11965,3.496493279,0.113459506
987305738,3424,2267,0.662091121,0.020440801
995046577,3420,4991,1.459356725,0.275345669
992439331,3422,13074,3.820572764,0.00382507
983335554,3427,313,0.091333528,0.008871873
981346968,3429,22089,6.441819773,0.018155092
994202317,3420,20874,6.103508772,0.012701904
981526220,3428,32295,9.420945158,0.029118466
983207510,3427,54,0.015757222,0.023007536
981150918,3429,4245,1.237970254,0.041324617
992184270,3422,2526,0.738164816,0.058339997
990990800,3422,32563,9.515780245,0.381303996
983359495,3427,59430,17.34169828,0.646615753
1003157960,3414,11505,3.369947276,0.011271608
1000984687,3416,39913,11.68413349,0.004314571
997765543,3418,17763,5.196898771,0.046389527
998680988,3417,6605,1.932982148,0.004866408
1004800771,3413,585,0.171403457,0.985678581
997155240,3418,409578,119.829725,0.029118466
1006280918,3413,10905,3.195136244,0.020440801
1012865526,3408,2478,0.727112676,0.898078993
1003810178,3414,602240,176.4030463,0.008871873
1013256577,3408,39,0.011443662,0.01431107
1012735345,3408,63545,18.64583333,0.029118466
1004850542,3413,199064,58.32522707,0.98183183
1007784757,3411,12714,3.727352682,0.113459506
1002954140,3415,4648,1.361054173,0.091313128
1006382532,3412,133502,39.12719812,0.029118466
1013975371,3407,19472,5.715292046,0.101853892
1007342755,3412,57651,16.89654162,0.326107772
1005196392,3413,22395,6.561675945,0.007869419
1012125084,3408,15197,4.459213615,0.126201693
1011520879,3409,13402,3.93135817,0.898078993
1012107289,3408,35777,10.49794601,0.01431107
1007315094,3412,131565,38.5594959,0.171898658
1007363179,3412,18419,5.398300117,0.036791369
1013618660,3408,33034,9.693075117,0.126201693
1008360752,3411,267101,78.30577543,0.036791369
1014070064,3407,20,0.005870267,0.036791369
1010538505,3409,95028,27.87562335,0.016120766
1000491422,3416,21114,6.180913349,0.08176391
1008209119,3411,37602,11.0237467,0.008871873
1004668454,3413,16535,4.844711398,0.006979437
1009387254,3410,123186,36.12492669,0.43974626
1006242236,3413,83534,24.47524172,0.126201693
1008872778,3410,19726,5.784750733,0.046389527
1004266068,3414,14024,4.107791447,0.126201693
998981599,3417,54458,15.93737196,0.20909234
1007486809,3412,23031,6.75,0.08176391
999225266,3417,17995,5.266315481,0.029118466
1003344654,3414,123186,36.08260105,0.499908319
995921580,3419,11697,3.421175782,0.052041514
1011064550,3409,69620,20.42241126,0.012701904
1004087988,3414,1578,0.462214411,0.058339997
1009218170,3410,142152,41.68680352,0.171898658
1002085482,3415,16710,4.893118594,0.010000738
1010825234,3409,8248,2.419477853,0.08176391
1003281050,3414,6115,1.791154071,0.025888056
1005685675,3413,7041,2.062994433,0.052041514
1003312484,3414,337250,98.78441711,0.058339997
1006565815,3412,1424,0.417350528,0.101853892
1013078052,3408,7704,2.26056338,0.036791369
1009285278,3410,390331,114.4665689,0.300114039
1004037463,3414,8498,2.489162273,0.016120766
996282985,3419,315468,92.26908453,0.046389527
1010594040,3409,579,0.169844529,0.113459506
1009660040,3410,5649,1.65659824,0.03273843
995966119,3419,4714,1.378765721,0.006979437
1006732458,3412,3143,0.92116061,0.041324617
1010184913,3410,3282,0.962463343,0.251885756
1000827529,3416,1576,0.461358314,0.091313128
1006781634,3412,2275,0.666764361,0.005488437
1005082700,3413,6853,2.007910929,0.004314571
1003875368,3414,115709,33.89250146,0.229790832
1004742187,3413,4258,1.247582772,0.023007536
1007532001,3412,459053,134.5407386,0.023007536
1000803156,3416,8818,2.581381733,0.101853892
1013027041,3408,1093,0.320715962,0.006979437
1011780288,3409,262279,76.93722499,0.724507962
1006677120,3412,22577,6.616940211,0.073132946
1000689222,3416,8492,2.485948478,0.20909234
1010951149,3409,128305,37.63713699,0.008871873
1013948154,3407,92236,27.0724978,0.381303996
1002879391,3415,33207,9.7238653,0.006189479
1023268543,3402,10877,3.197236919,0.113459506
1018628052,3405,7223,2.121292217,0.016120766
1015545727,3407,24910,7.31141767,0.004866408
1017123049,3406,2119,0.622137405,0.018155092
1027180710,3399,6331,1.862606649,0.036791369
1021366764,3403,5024,1.476344402,0.036791369
1019165226,3404,20106,5.906580494,0.155362948
1024402626,3401,2576,0.757424287,0.747976009
1025016594,3401,135918,39.9641282,0.189798832
1024928880,3401,172718,50.78447515,0.251885756
1027312766,3399,7822,2.301265078,0.023007536
1026768630,3400,9483,2.789117647,0.499908319
1022287310,3402,55,0.016166961,0.005488437
1019092951,3404,11336,3.330199765,0.029118466
1016868296,3406,28150,8.264826776,0.126201693
1018758583,3404,87608,25.73678026,0.002664465
1026307206,3400,115157,33.86970588,0.560073033
1027178924,3399,90241,26.5492792,0.005488437
1024965008,3401,18072,5.313731256,0.699731881
1023936637,3401,987,0.290208762,0.101853892
1020063403,3403,2777,0.816044666,0.300114039
1015516579,3407,115693,33.95744056,0.025888056
1023350804,3402,1964,0.577307466,0.025888056
1018156692,3405,395803,116.2417034,0.189798832
1024590067,3401,4277,1.257571303,0.140148681
1026865422,3400,13327,3.919705882,0.747976009
1021644918,3403,16956,4.982662357,0.699731881
1028856248,3398,9498,2.795173632,0.113459506
1026373266,3400,2912,0.856470588,0.589614279
1024071206,3401,11345,3.335783593,0.790786342
1027752349,3399,174644,51.38099441,0.275345669
1024997082,3401,30072,8.842105263,0.724507962
1015172660,3407,470,0.137951277,0.918181007
1018450016,3405,13505,3.966226138,0.01431107
1024121688,3401,5555,1.633343134,0.029118466
1019347898,3404,5039,1.480317274,0.530100027
1015605841,3407,18096,5.31141767,0.008871873
1026212581,3400,49939,14.68794118,0.052041514
1028351306,3399,30772,9.053250956,0.08176391
1027530548,3399,2979,0.876434245,0.046389527
1023238849,3402,3982,1.170487948,0.036791369
1019762611,3404,16254,4.774970623,0.016120766
1020348866,3403,3005,0.883044373,0.029118466
1020998916,3403,4252,1.249485748,0.073132946
1016001044,3406,4939,1.45008808,0.046389527
1022958854,3402,5829,1.71340388,0.006979437
1015757658,3406,10386,3.049324721,0.010000738
1027514942,3399,28173,8.288614298,0.004866408
1028389116,3399,10635,3.12886143,0.029118466
1021226502,3403,44015,12.93417573,0.410208262
1021791326,3402,2575,0.756907701,0.101853892
1025120574,3401,43806,12.88032931,0.43974626
1021031773,3403,10843,3.1863062,0.046389527
1025749266,3400,2326,0.684117647,0.046389527
1017311246,3406,44446,13.04932472,0.091313128
1024298754,3401,556476,163.6212879,0.983867597
1028150893,3399,8216,2.417181524,0.058339997
1022356868,3402,20807,6.116108172,0.410208262
1018707878,3405,5110,1.500734214,0.012701904
1022894850,3402,73030,21.46678424,0.065348223
1020735450,3403,21403,6.289450485,0.012701904
1016413650,3406,118018,34.65002936,0.113459506
1018816490,3404,1354,0.397767333,0.004866408
1029352945,3398,23294,6.855208946,0.046389527
1026373940,3400,1162,0.341764706,0.229790832
1021162032,3403,70359,20.67558037,0.023007536
1028085084,3399,18684,5.496910856,0.006189479
1040120016,3392,10948,3.22759434,0.01431107
1029941184,3398,52788,15.5350206,0.126201693
1038247056,3393,61784,18.20925435,0.020440801
1032541304,3396,26040,7.667844523,0.20909234
1043030738,3390,5489,1.619174041,0.03273843
1031374207,3397,361806,106.5075066,0.091313128
1037259253,3393,3161,0.931623932,0.008871873
1040490392,3392,715412,210.9115566,0.091313128
1034357527,3395,35792,10.54256259,0.007869419
1033483668,3395,5394,1.588807069,0.073132946
1037674688,3393,8183,2.411730032,0.113459506
1038007609,3393,21159,6.236074271,0.006189479
1036983541,3394,3714,1.094284031,0.03273843
1040822407,3392,10339,3.048054245,0.091313128
1034525312,3395,43640,12.85419735,0.041324617
1040771610,3392,60660,17.88325472,0.065348223
1034456844,3395,6104,1.797938144,0.20909234
1041088748,3392,31973,9.426002358,0.052041514
1031040182,3397,283103,83.33912276,0.011271608
1032813811,3396,1651,0.486160188,0.023007536
1040310637,3392,13438,3.961674528,0.004866408
1030387850,3397,12309,3.623491316,0.012701904
1045235568,3389,113941,33.6208321,0.98183183
1042960212,3390,19745,5.824483776,0.029118466
1035129944,3395,153565,45.23269514,0.155362948
1033986704,3395,22029,6.488659794,0.007869419
1033423466,3395,11572,3.408541973,0.171898658
1032570366,3396,530,0.15606596,0.046389527
1037986771,3393,11302,3.330975538,0.326107772
1038975966,3393,9427,2.778367227,0.023007536
1038330060,3393,603,0.177718833,0.08176391
1044800874,3389,484526,142.9701977,0.091313128
1038662540,3393,379,0.11170056,0.020440801
1031610758,3396,49135,14.46849234,0.006979437
1034366635,3395,10424,3.070397644,0.101853892
1043564826,3390,25770,7.601769912,0.155362948
1035454022,3394,15028,4.427813789,0.016120766
1032326671,3396,27898,8.214958775,0.01431107
1033896331,3395,24943,7.346980854,0.113459506
1036137692,3394,13309,3.921331762,0.113459506
1041279751,3391,11425,3.369212622,0.155362948
1040863412,3392,16254,4.791863208,0.091313128
1034037235,3395,43591,12.83976436,0.589614279
1044192720,3389,2909,0.858365299,0.140148681
1037527693,3393,6183,1.822281167,0.006979437
1037171659,3394,2146,0.63229228,0.011271608
1036682238,3394,27585,8.127578079,0.065348223
1036375088,3394,512,0.150854449,0.023007536
1036878217,3394,16452,4.847377725,0.091313128
1034641886,3395,541,0.159351988,0.499908319
1036969981,3394,99733,29.38509134,0.052041514
1043095286,3390,124181,36.63156342,0.011271608
1043934295,3390,149949,44.23274336,0.003390916
1043046121,3390,33034,9.744542773,0.004866408
1042616731,3391,89233,26.31465644,0.006189479
1031066126,3397,1548,0.455696203,0.08176391
1036115024,3394,4195,1.236004714,0.020440801
1030301899,3397,409578,120.5705034,0.007869419
1043122765,3390,7199,2.12359882,0.011271608
1040507322,3392,113222,33.37912736,0.012701904
1040804858,3392,3546,1.045400943,0.025888056
1038295694,3393,40243,11.86059534,0.20909234
1056637357,3383,48297,14.27638191,0.012701904
1048134728,3388,31,0.009149941,0.046389527
1058234821,3382,3964,1.172087522,0.073132946
1052848813,3385,1811,0.535007386,0.036791369
1048668972,3387,31357,9.258045468,0.058339997
1048899836,3387,23572,6.959551225,0.155362948
1053338730,3385,46121,13.62511078,0.229790832
1055271992,3384,9769,2.886820331,0.058339997
1049777204,3387,3953,1.167109536,0.006189479
1056912912,3383,4695,1.38782146,0.073132946
1055770765,3384,3571,1.055260047,0.20909234
1059926383,3381,283103,83.7335108,0.006979437
1049515135,3387,8734,2.5786832,0.010000738
1046885490,3388,2939,0.867473436,0.018155092
1059332677,3382,5622,1.662329982,0.03273843
1047813756,3388,27607,8.148465171,0.052041514
1056245653,3383,15057,4.450783328,0.790786342
1059469802,3382,7270,2.149615612,0.012701904
1055513203,3384,471332,139.2825059,0.560073033
1048568154,3387,64827,19.13994686,0.300114039
1051500972,3386,16187,4.780567041,0.023007536
1049416790,3387,5097,1.504871568,0.036791369
1055985937,3384,79,0.023345154,0.010000738
1059851480,3381,72922,21.5681751,0.326107772
1053038862,3385,39519,11.67474151,0.410208262
1053160836,3385,249648,73.75125554,0.171898658
1058817830,3382,6244,1.846244826,0.126201693
1046179818,3388,10074,2.973435655,0.326107772
1054489194,3384,111297,32.8891844,0.189798832
1060292340,3381,13087,3.870748299,0.052041514
1051137180,3386,14860,4.388659185,0.036791369
1055358463,3384,24979,7.381501182,0.020440801
1046687371,3388,172792,51.00118064,0.012701904
1056778202,3383,28127,8.31421815,0.052041514
1052081498,3386,145924,43.0962788,0.023007536
1053208554,3385,16284,4.810635155,0.155362948
1058239646,3382,349008,103.1957422,0.065348223
1048805106,3387,1625,0.479775613,0.052041514
1056895321,3383,5361,1.584688147,0.01431107
1057833876,3382,128,0.037847428,0.025888056
1058928798,3382,239,0.070668244,0.041324617
1051803787,3386,152396,45.00767868,0.073132946
1054950787,3384,504647,149.1273641,0.023007536
1058089147,3382,13,0.003843879,0.381303996
1049227297,3387,5004,1.47741364,0.008871873
1051707703,3386,2319,0.684878913,0.029118466
1050597074,3386,198299,58.56438275,0.189798832
1052577343,3385,2907,0.858788774,0.155362948
1060113644,3381,3917,1.158532978,0.189798832
1050610532,3386,669,0.197578263,0.018155092
1056501638,3383,140454,41.51758794,0.275345669
1052995142,3385,2546,0.752141802,0.002664465
1053109045,3385,16478,4.867946824,0.012701904
1053438002,3385,54775,16.1816839,0.065348223
1046232715,3388,10,0.002951594,0.023007536
1059112704,3382,5908,1.746895328,0.020440801
1056000536,3384,6437,1.902186761,0.101853892
1046946636,3388,31267,9.228748524,0.029118466
1046399504,3388,31553,9.313164109,0.036791369
1047530130,3388,8161,2.40879575,0.029118466
1060937785,3381,435,0.12866016,0.036791369
1053358016,3385,1983,0.585819793,0.171898658
1051346575,3386,9390,2.773183698,0.410208262
1060587859,3381,62000,18.33776989,0.326107772
1049256048,3387,52752,15.574845,0.007869419
1058868618,3382,43750,12.93613247,0.886466699
1051146174,3386,22786,6.729474306,0.410208262
1069187336,3377,1162835,344.3396506,0.381303996
1072831664,3375,3758,1.113481481,0.126201693
1063159825,3380,546,0.161538462,0.058339997
1071759859,3375,108536,32.15881481,0.155362948
1073944548,3374,1672250,495.6283343,0.646615753
1074737808,3374,239248,70.90930646,0.065348223
1074469016,3374,147687,43.77208062,0.052041514
1075727192,3373,103203,30.5967981,0.016120766
1070404579,3376,32821,9.72186019,0.20909234
1069721400,3377,11461,3.393840687,0.381303996
1071370206,3375,15736,4.662518519,0.058339997
1070358043,3376,91595,27.13122038,0.113459506
1075191169,3374,10979,3.254001186,0.065348223
1072540026,3375,3896,1.15437037,0.155362948
1061408623,3381,53155,15.72167998,0.189798832
1073694739,3374,5383,1.595435685,0.251885756
1074234840,3374,16157,4.788678127,0.724507962
1064716590,3379,12208,3.612903226,0.058339997
1074216061,3374,170016,50.39004149,0.03273843
1075455782,3373,4001,1.186184406,0.113459506
1064698069,3379,1114,0.329683338,0.08176391
1068724806,3377,5622,1.664791235,0.410208262
1068215126,3377,229582,67.98400948,0.08176391
1072325941,3375,7546,2.235851852,0.012701904
1075097420,3374,11953,3.542679312,0.113459506
1067190434,3378,10079,2.983718176,0.326107772
1064559643,3379,3852,1.139982243,0.171898658
1069042195,3377,81053,24.0014806,0.029118466
1074597768,3374,8807,2.61025489,0.016120766
1063026331,3380,5709,1.689053254,0.065348223
1070005202,3376,4941,1.463566351,0.35321667
1066775474,3378,5307,1.571047957,0.091313128
1074162278,3374,27439,8.132483699,0.381303996
1069227414,3377,11693,3.462540717,0.01431107
1067141340,3378,195142,57.76850207,0.01431107
1069824252,3376,137,0.040580569,0.018155092
1075682136,3373,370,0.109694634,0.018155092
1074665029,3374,52323,15.50770599,0.101853892
1064395411,3379,168455,49.85350695,0.058339997
1070141778,3376,23565,6.980154028,0.020440801
1071748213,3375,6901,2.044740741,0.995682277
1074653077,3374,222697,66.00385299,0.01431107
1074109615,3374,13458,3.988737404,0.20909234
1072617258,3375,6678,1.978666667,0.126201693
1074247525,3374,12424,3.68227623,0.058339997
1063737481,3380,2518,0.744970414,0.101853892
1073775320,3374,38307,11.35358625,0.03273843
1074153180,3374,10639,3.153230587,0.065348223
